,0,1,2,3,4,5,6
48952,went,VBD,B-VP,o,o,o,o
48953,to,TO,B-PP,o,o,o,o
48954,Singapore,NNP,B-NP,B-GPE,U-GPE,o,o
48955,for,IN,B-PP,o,o,o,o
48956,the,DT,B-NP,o,o,o,o
48957,same,JJ,I-NP,o,o,o,o
48958,reason,NN,I-NP,o,o,o,o
48959,—,NN,B-NP,o,o,o,o
48960,it,PRP,B-NP,o,o,o,o
48961,was,VBD,B-VP,o,o,o,o
48962,cheaper,JJR,B-ADJP,o,o,o,o
48963,and,CC,I-ADJP,o,o,o,o
48964,culturally,RB,B-ADVP,o,o,o,o
48965,Asian.,NNP,B-NP,o,o,o,o
48966,”,NNP,I-NP,o,o,o,o
48967,Doshi,NNP,I-NP,B-PERSON,U-PERSON,o,o
48968,corroborates,VBZ,B-VP,o,o,o,o
48969,that,IN,B-SBAR,o,o,o,o
48970,it,PRP,B-NP,o,o,o,o
48971,is,VBZ,B-VP,o,o,o,o
48972,a,DT,B-NP,o,o,o,o
48973,fantastic,JJ,I-NP,o,o,o,o
48974,option,NN,I-NP,o,o,o,o
48975,",",",",o,o,o,o,o
48976,if,IN,B-SBAR,o,o,o,o
48977,it,PRP,B-NP,o,o,o,o
48978,gets,VBZ,B-VP,o,o,o,o
48979,the,DT,B-NP,o,o,o,o
48980,proper,JJ,I-NP,o,o,o,o
48981,validation,NN,I-NP,o,o,o,o
48982,.,.,o,o,o,o,o
48983,,,,,,,
48984,“,VBG,B-VP,o,o,o,o
48985,Such,JJ,B-NP,o,o,o,o
48986,courses,NNS,I-NP,o,o,o,o
48987,are,VBP,B-VP,o,o,o,o
48988,close,RB,B-NP,o,o,o,o
48989,to,TO,I-NP,o,o,o,o
48990,50,CD,I-NP,B-COUNT,U-COUNT,o,o
48991,per,IN,B-PP,o,o,o,o
48992,cent,NN,B-NP,o,o,o,o
48993,cheaper,JJR,B-ADJP,o,o,o,o
48994,than,IN,B-PP,o,o,o,o
48995,the,DT,B-NP,o,o,o,o
48996,same,JJ,I-NP,o,o,o,o
48997,course,NN,I-NP,o,o,o,o
48998,overseas,JJ,B-ADVP,o,o,o,o
48999,.,.,o,o,o,o,o
49000,,,,,,,
49001,At,IN,B-PP,o,o,o,o
49002,the,DT,B-NP,o,o,o,o
49003,same,JJ,I-NP,o,o,o,o
49004,time,NN,I-NP,o,o,o,o
49005,",",",",o,o,o,o,o
49006,students,NNS,B-NP,o,o,o,o
49007,get,VBP,B-VP,o,o,o,o
49008,to,TO,I-VP,o,o,o,o
49009,spend,VB,I-VP,o,o,o,o
49010,up,IN,B-ADVP,o,o,o,o
49011,to,TO,B-PP,o,o,o,o
49012,a,DT,B-NP,o,o,o,o
49013,year,NN,I-NP,o,o,o,o
49014,abroad,RB,B-ADVP,o,o,o,o
49015,.,.,o,o,o,o,o
49016,,,,,,,
49017,If,IN,B-SBAR,o,o,o,o
49018,implemented,VBN,B-VP,o,o,o,o
49019,properly,RB,B-ADVP,o,o,o,o
49020,with,IN,B-PP,o,o,o,o
49021,tight,JJ,B-NP,o,o,o,o
49022,quality,NN,I-NP,o,o,o,o
49023,controls,NNS,I-NP,o,o,o,o
49024,",",",",o,o,o,o,o
49025,it,PRP,B-NP,o,o,o,o
49026,will,MD,B-VP,o,o,o,o
49027,be,VB,I-VP,o,o,o,o
49028,the,DT,B-NP,o,o,o,o
49029,best,JJS,I-NP,o,o,o,o
49030,of,IN,B-PP,o,o,o,o
49031,both,DT,B-NP,o,o,o,o
49032,worlds,NNS,I-NP,o,o,o,o
49033,for,IN,B-PP,o,o,o,o
49034,students.,JJ,B-NP,o,o,o,o
49035,”,NN,I-NP,o,o,o,o
49036,Currently,RB,B-ADVP,o,o,o,o
49037,",",",",o,o,o,o,o
49038,these,DT,B-NP,o,o,o,o
49039,colleges,NNS,I-NP,o,o,o,o
49040,are,VBP,B-VP,o,o,o,o
49041,drawing,VBG,I-VP,o,o,o,o
49042,flak,NN,B-NP,o,o,o,o
49043,from,IN,B-PP,o,o,o,o
49044,educationists,NNS,B-NP,o,o,o,o
49045,and,CC,I-NP,o,o,o,o
49046,counsellors,NNS,I-NP,o,o,o,o
49047,alike,RB,B-ADVP,o,o,o,o
49048,.,.,o,o,o,o,o
49049,,,,,,,
49050,Education,NNP,B-NP,B-PERSON,B-PERSON,B-TITLE,o
49051,Consultant,NNP,I-NP,I-PERSON,I-PERSON,I-TITLE,o
49052,Karan,NNP,I-NP,I-PERSON,I-PERSON,o,o
49053,Gupta,NNP,I-NP,I-PERSON,L-PERSON,o,o
49054,says,VBZ,B-VP,o,o,o,o
49055,“,NN,B-NP,o,o,o,o
49056,Students,NNS,I-NP,o,o,o,o
49057,consider,VBP,B-VP,o,o,o,o
49058,these,DT,B-NP,o,o,o,o
49059,institutes,NN,I-NP,o,o,o,o
49060,mainly,RB,B-ADVP,o,o,o,o
49061,because,IN,B-SBAR,o,o,o,o
49062,they,PRP,B-NP,o,o,o,o
49063,do,VBP,B-VP,o,o,o,o
49064,not,RB,I-VP,o,o,o,o
49065,have,VB,I-VP,o,o,o,o
49066,good,JJ,B-NP,o,o,o,o
49067,grades,NNS,I-NP,o,o,o,o
49068,to,TO,B-VP,o,o,o,o
49069,make,VB,I-VP,o,o,o,o
49070,it,PRP,B-NP,o,o,o,o
49071,to,TO,B-PP,o,o,o,o
49072,Indian,NNP,B-NP,B-ORG,B-ORG,o,o
49073,colleges,NNS,I-NP,I-ORG,L-ORG,o,o
49074,.,.,o,o,o,o,o
49075,,,,,,,
49076,If,IN,B-SBAR,o,o,o,o
49077,students,NNS,B-NP,o,o,o,o
49078,cannot,MD,B-VP,o,o,o,o
49079,get,VB,I-VP,o,o,o,o
49080,admission,NN,B-NP,o,o,o,o
49081,into,IN,B-PP,o,o,o,o
49082,a,DT,B-NP,o,o,o,o
49083,good,JJ,I-NP,o,o,o,o
49084,college,NN,I-NP,o,o,o,o
49085,in,IN,B-PP,o,o,o,o
49086,India,NNP,B-NP,B-GPE,U-GPE,o,o
49087,they,PRP,B-NP,o,o,o,o
49088,should,MD,B-VP,o,o,o,o
49089,do,VB,I-VP,o,o,o,o
49090,distance,NN,B-NP,o,o,o,o
49091,learning,VBG,B-VP,o,o,o,o
49092,and,CC,I-VP,o,o,o,o
49093,work,NN,B-VP,o,o,o,o
49094,at,IN,B-PP,o,o,o,o
49095,the,DT,B-NP,o,o,o,o
49096,same,JJ,I-NP,o,o,o,o
49097,time.,JJ,I-NP,o,o,o,o
49098,”,NN,I-NP,o,o,o,o
49099,However,RB,B-ADVP,o,o,o,o
49100,",",",",o,o,o,o,o
49101,Doshi,NNP,B-NP,B-PERSON,U-PERSON,o,o
49102,is,VBZ,B-VP,o,o,o,o
49103,a,DT,B-NP,o,o,o,o
49104,bit,NN,I-NP,o,o,o,o
49105,more,RBR,B-ADJP,o,o,o,o
49106,optimistic,JJ,I-ADJP,o,o,o,o
49107,.,.,o,o,o,o,o
49108,,,,,,,
49109,“,NN,B-NP,o,o,o,o
49110,Although,IN,B-SBAR,o,o,o,o
49111,few,JJ,B-ADJP,o,o,o,o
49112,and,CC,I-ADJP,o,o,o,o
49113,far,RB,B-ADVP,o,o,o,o
49114,between,IN,B-PP,o,o,o,o
49115,",",",",o,o,o,o,o
49116,there,EX,B-NP,o,o,o,o
49117,are,VBP,B-VP,o,o,o,o
49118,some,DT,B-NP,o,o,o,o
49119,foreign,JJ,I-NP,o,o,o,o
49120,institutes,NN,I-NP,o,o,o,o
49121,that,WDT,B-NP,o,o,o,o
49122,do,VBP,B-VP,o,o,o,o
49123,offer,NN,B-NP,o,o,o,o
49124,good,JJ,I-NP,o,o,o,o
49125,programmes,NNS,I-NP,o,o,o,o
49126,in,IN,B-PP,o,o,o,o
49127,collaboration,NN,B-NP,o,o,o,o
49128,with,IN,B-PP,o,o,o,o
49129,Indian,NNP,B-NP,B-ORG,B-ORG,o,o
49130,institutes,NN,I-NP,I-ORG,L-ORG,o,o
49131,",",",",o,o,o,o,o
49132,such,JJ,B-PP,o,o,o,o
49133,as,IN,I-PP,o,o,o,o
49134,the,DT,B-NP,o,o,o,o
49135,Schulich,NNP,I-NP,B-ORG,B-ORG,o,o
49136,School,NNP,I-NP,I-ORG,I-ORG,o,o
49137,of,IN,B-PP,I-ORG,I-ORG,o,o
49138,Business,NNP,B-NP,I-ORG,L-ORG,o,o
49139,",",",",o,o,o,o,o
49140,London,NNP,B-NP,B-ORG,B-ORG,B-CITY,o
49141,School,NNP,I-NP,I-ORG,I-ORG,o,o
49142,of,IN,B-PP,I-ORG,I-ORG,o,o
49143,Economics,NNP,B-NP,I-ORG,L-ORG,o,o
49144,",",",",o,o,o,o,o
49145,Lancaster,NNP,B-NP,B-ORG,B-ORG,o,o
49146,University,NNP,I-NP,I-ORG,L-ORG,o,o
49147,and,CC,I-NP,o,o,o,o
49148,Raffles,NNP,B-NP,B-ORG,U-ORG,o,o
49149,",",",",o,o,o,o,o
49150,among,IN,B-PP,o,o,o,o
49151,others.,JJ,B-NP,o,o,o,o
49152,”,VBG,B-VP,o,o,o,o
49153,The,DT,B-NP,o,o,o,o
49154,government,NN,I-NP,o,o,o,o
49155,has,VBZ,B-VP,o,o,o,o
49156,set,VBN,I-VP,o,o,o,o
49157,up,IN,B-ADVP,o,o,o,o
49158,an,DT,B-NP,o,o,o,o
49159,ambitious,JJ,I-NP,o,o,o,o
49160,target,NN,I-NP,o,o,o,o
49161,of,IN,B-PP,o,o,o,o
49162,increasing,VBG,B-VP,o,o,o,o
49163,the,DT,B-NP,o,o,o,o
49164,gross,JJ,I-NP,o,o,o,o
49165,enrolment,NN,I-NP,o,o,o,o
49166,ratio,NN,I-NP,o,o,o,o
49167,(,(,o,o,o,o,o
49168,the,DT,B-NP,o,o,o,o
49169,number,NN,I-NP,o,o,o,o
49170,of,IN,B-PP,o,o,o,o
49171,students,NNS,B-NP,o,o,o,o
49172,O,null>,o,o,o,o,o
49173,enrolling,NN,I-NP,o,o,o,o
49174,for,IN,B-PP,o,o,o,o
49175,education,NN,B-NP,o,o,o,o
49176,),SYM,I-NP,o,o,o,o
49177,from,IN,B-PP,o,o,o,o
49178,18,CD,B-NP,B-COUNT,U-COUNT,o,o
49179,to,TO,B-PP,o,o,o,o
49180,30,CD,B-NP,B-COUNT,U-COUNT,o,o
49181,per,IN,B-PP,o,o,o,o
49182,cent,NN,B-NP,o,o,o,o
49183,by,IN,B-PP,o,o,o,o
49184,2020,CD,B-NP,B-YEAR,U-YEAR,o,o
49185,.,.,o,o,o,o,o
49186,,,,,,,
49187,This,DT,B-NP,o,o,o,o
49188,translates,VBZ,B-VP,o,o,o,o
49189,to,TO,B-PP,o,o,o,o
49190,an,DT,B-NP,o,o,o,o
49191,estimated,VBN,I-NP,o,o,o,o
49192,40,CD,I-NP,B-COUNT,B-COUNT,o,o
49193,million,CD,I-NP,I-COUNT,L-COUNT,o,o
49194,students,NNS,I-NP,o,o,o,o
49195,enrolling,NN,I-NP,o,o,o,o
49196,for,IN,B-PP,o,o,o,o
49197,higher,JJR,B-NP,o,o,o,o
49198,education,NN,I-NP,o,o,o,o
49199,in,IN,B-PP,o,o,o,o
49200,the,DT,B-NP,o,o,o,o
49201,coming,VBG,I-NP,o,o,o,o
49202,years,NNS,I-NP,o,o,o,o
49203,.,.,o,o,o,o,o
49204,,,,,,,
49205,At,IN,B-PP,o,o,o,o
49206,work,NN,B-NP,o,o,o,o
49207,the,DT,B-NP,o,o,o,o
49208,most,RBS,I-NP,o,o,o,o
49209,important,JJ,I-NP,o,o,o,o
49210,aspect,NN,I-NP,o,o,o,o
49211,is,VBZ,B-VP,o,o,o,o
49212,for,IN,B-SBAR,o,o,o,o
49213,you,PRP,B-NP,o,o,o,o
49214,to,TO,B-VP,o,o,o,o
49215,acquire,VB,I-VP,o,o,o,o
49216,a,DT,B-NP,o,o,o,o
49217,reputation,NN,I-NP,o,o,o,o
49218,within,IN,B-PP,o,o,o,o
49219,the,DT,B-NP,o,o,o,o
49220,company,NN,I-NP,o,o,o,o
49221,or,CC,I-NP,o,o,o,o
49222,organisation,NN,I-NP,o,o,o,o
49223,of,IN,B-PP,o,o,o,o
49224,being,VBG,B-VP,o,o,o,o
49225,reliable,JJ,B-ADJP,o,o,o,o
49226,and,CC,I-ADJP,o,o,o,o
49227,efficient,JJ,I-ADJP,o,o,o,o
49228,.,.,o,o,o,o,o
49229,,,,,,,
49230,Okay,UH,B-INTJ,o,o,o,o
49231,—,NN,I-INTJ,o,o,o,o
49232,you,PRP,B-NP,o,o,o,o
49233,have,VBP,B-VP,o,o,o,o
49234,got,VBN,I-VP,o,o,o,o
49235,the,DT,B-NP,o,o,o,o
49236,job,NN,I-NP,o,o,o,o
49237,you,PRP,B-NP,o,o,o,o
49238,always,RB,B-ADVP,o,o,o,o
49239,wanted,VBD,B-VP,o,o,o,o
49240,.,.,o,o,o,o,o
49241,,,,,,,
49242,Fantastic,JJ,B-ADJP,o,o,o,o
49243,!,.,o,o,o,o,o
49244,,,,,,,
49245,Does,VBZ,o,o,o,o,o
49246,that,WDT,B-NP,o,o,o,o
49247,mean,VBP,B-VP,o,o,o,o
49248,that,IN,B-SBAR,o,o,o,o
49249,you,PRP,B-NP,o,o,o,o
49250,will,MD,B-VP,o,o,o,o
49251,succeed,VB,I-VP,o,o,o,o
49252,?,.,o,o,o,o,o
49253,,,,,,,
49254,What,WP,B-NP,o,o,o,o
49255,does,VBZ,I-NP,o,o,o,o
49256,one,CD,B-NP,o,o,o,o
49257,need,NN,I-NP,o,o,o,o
49258,to,TO,B-VP,o,o,o,o
49259,do,VB,I-VP,o,o,o,o
49260,to,TO,B-VP,o,o,o,o
49261,move,VB,I-VP,o,o,o,o
49262,up,IN,B-ADVP,o,o,o,o
49263,the,DT,B-NP,o,o,o,o
49264,career,NN,I-NP,o,o,o,o
49265,ladder,NN,I-NP,o,o,o,o
49266,quickly,RB,B-ADVP,o,o,o,o
49267,?,.,o,o,o,o,o
49268,,,,,,,
49269,While,IN,B-SBAR,o,o,o,o
49270,different,JJ,B-NP,o,o,o,o
49271,roles,NNS,I-NP,o,o,o,o
49272,demand,VBP,B-VP,o,o,o,o
49273,different,JJ,B-NP,o,o,o,o
49274,competencies,NNS,I-NP,o,o,o,o
49275,",",",",o,o,o,o,o
49276,there,EX,B-NP,o,o,o,o
49277,are,VBP,B-VP,o,o,o,o
49278,two,CD,B-NP,B-COUNT,U-COUNT,o,o
49279,areas,NNS,I-NP,o,o,o,o
49280,that,WDT,B-NP,o,o,o,o
49281,can,MD,B-VP,o,o,o,o
49282,be,VB,I-VP,o,o,o,o
49283,generalised,VBN,I-VP,o,o,o,o
49284,across,IN,B-PP,o,o,o,o
49285,roles,NNS,B-NP,o,o,o,o
49286,as,RB,B-CONJP,o,o,o,o
49287,well,RB,I-CONJP,o,o,o,o
49288,as,IN,I-CONJP,o,o,o,o
49289,industries,NNS,B-NP,o,o,o,o
49290,which,WDT,B-NP,o,o,o,o
49291,are,VBP,B-VP,o,o,o,o
49292,determinants,NNS,B-NP,o,o,o,o
49293,of,IN,B-PP,o,o,o,o
49294,success,NN,B-NP,o,o,o,o
49295,.,.,o,o,o,o,o
49296,,,,,,,
49297,When,WRB,B-ADVP,o,o,o,o
49298,you,PRP,B-NP,o,o,o,o
49299,want,VBP,B-VP,o,o,o,o
49300,to,TO,I-VP,o,o,o,o
49301,get,VB,I-VP,o,o,o,o
49302,some,DT,B-NP,o,o,o,o
49303,equipment,NN,I-NP,o,o,o,o
49304,that,IN,B-NP,o,o,o,o
49305,you,PRP,B-NP,o,o,o,o
49306,use,VBP,B-VP,o,o,o,o
49307,on,IN,B-PP,o,o,o,o
49308,a,DT,B-NP,o,o,o,o
49309,regular,JJ,I-NP,o,o,o,o
49310,basis,NN,I-NP,o,o,o,o
49311,",",",",o,o,o,o,o
49312,what,WP,B-NP,o,o,o,o
49313,are,VBP,B-VP,o,o,o,o
49314,the,DT,B-NP,o,o,o,o
49315,most,RBS,I-NP,o,o,o,o
49316,important,JJ,I-NP,o,o,o,o
49317,things,NNS,I-NP,o,o,o,o
49318,you,PRP,B-NP,o,o,o,o
49319,look,VBP,B-VP,o,o,o,o
49320,for,RB,B-ADVP,o,o,o,o
49321,?,.,o,o,o,o,o
49322,,,,,,,
49323,Reliability,NN,B-NP,o,o,o,o
49324,and,CC,I-NP,o,o,o,o
49325,efficiency,NN,I-NP,o,o,o,o
49326,are,VBP,B-VP,o,o,o,o
49327,usually,RB,B-ADVP,o,o,o,o
49328,on,IN,B-PP,o,o,o,o
49329,top,NN,B-NP,o,o,o,o
49330,of,IN,B-PP,o,o,o,o
49331,people’s,NNS,B-NP,o,o,o,o
49332,list,VBP,B-VP,o,o,o,o
49333,.,.,o,o,o,o,o
49334,,,,,,,
49335,For,IN,B-PP,o,o,o,o
49336,example,NN,B-NP,o,o,o,o
49337,people,NNS,I-NP,o,o,o,o
49338,buy,VBP,B-VP,o,o,o,o
49339,Toyota,NNP,B-NP,B-LOCOMOTIVE,B-LOCOMOTIVE,B-PVT,o
49340,cars,NNS,I-NP,I-LOCOMOTIVE,L-LOCOMOTIVE,o,o
49341,because,IN,B-SBAR,o,o,o,o
49342,they,PRP,B-NP,o,o,o,o
49343,are,VBP,B-VP,o,o,o,o
49344,reliable,JJ,B-ADJP,o,o,o,o
49345,and,CC,I-ADJP,o,o,o,o
49346,efficient,JJ,I-ADJP,o,o,o,o
49347,.,.,o,o,o,o,o
49348,,,,,,,
49349,Similarly,RB,B-ADVP,o,o,o,o
49350,",",",",o,o,o,o,o
49351,it,PRP,B-NP,o,o,o,o
49352,is,VBZ,B-VP,o,o,o,o
49353,important,JJ,B-ADJP,o,o,o,o
49354,for,IN,B-SBAR,o,o,o,o
49355,you,PRP,B-NP,o,o,o,o
49356,to,TO,B-VP,o,o,o,o
49357,acquire,VB,I-VP,o,o,o,o
49358,a,DT,B-NP,o,o,o,o
49359,reputation,NN,I-NP,o,o,o,o
49360,within,IN,B-PP,o,o,o,o
49361,the,DT,B-NP,o,o,o,o
49362,company,NN,I-NP,o,o,o,o
49363,or,CC,I-NP,o,o,o,o
49364,organisation,NN,I-NP,o,o,o,o
49365,for,IN,B-PP,o,o,o,o
49366,being,VBG,B-VP,o,o,o,o
49367,reliable,JJ,B-ADJP,o,o,o,o
49368,and,CC,I-ADJP,o,o,o,o
49369,efficient,JJ,I-ADJP,o,o,o,o
49370,.,.,o,o,o,o,o
49371,,,,,,,
49372,The,DT,B-NP,o,o,o,o
49373,seniors,NNS,I-NP,o,o,o,o
49374,tend,VBP,B-VP,o,o,o,o
49375,to,TO,I-VP,o,o,o,o
49376,give,VB,I-VP,o,o,o,o
49377,such,JJ,B-NP,o,o,o,o
49378,people,NNS,I-NP,o,o,o,o
49379,more,JJR,B-NP,o,o,o,o
49380,responsibility,NN,I-NP,o,o,o,o
49381,which,WDT,B-NP,o,o,o,o
49382,in,IN,B-PP,o,o,o,o
49383,turn,NN,B-NP,o,o,o,o
49384,helps,VBZ,B-VP,o,o,o,o
49385,them,PRP,B-NP,o,o,o,o
49386,improve,VBP,B-VP,o,o,o,o
49387,their,PRP$,B-NP,o,o,o,o
49388,position,NN,I-NP,o,o,o,o
49389,.,.,o,o,o,o,o
49390,,,,,,,
49391,People,NNS,B-NP,o,o,o,o
49392,who,WP,B-NP,o,o,o,o
49393,are,VBP,B-VP,o,o,o,o
49394,considered,VBN,I-VP,o,o,o,o
49395,reliable,JJ,B-NP,o,o,o,o
49396,and,CC,I-NP,o,o,o,o
49397,efficient,JJ,I-NP,o,o,o,o
49398,get,VB,B-VP,o,o,o,o
49399,promoted,VBN,I-VP,o,o,o,o
49400,faster,RBR,B-ADVP,o,o,o,o
49401,and,CC,I-ADVP,o,o,o,o
49402,soon,RB,B-VP,o,o,o,o
49403,become,VB,I-VP,o,o,o,o
49404,indispensable,JJ,B-ADJP,o,o,o,o
49405,.,.,o,o,o,o,o
49406,,,,,,,
49407,So,RB,B-ADVP,o,o,o,o
49408,",",",",o,o,o,o,o
49409,how,WRB,B-ADVP,o,o,o,o
49410,should,MD,I-ADVP,o,o,o,o
49411,you,PRP,B-NP,o,o,o,o
49412,go,VB,B-VP,o,o,o,o
49413,about,IN,B-PP,o,o,o,o
49414,doing,VBG,B-VP,o,o,o,o
49415,this,DT,B-NP,o,o,o,o
49416,?,.,o,o,o,o,o
49417,,,,,,,
49418,First,RB,B-ADVP,o,o,o,o
49419,",",",",o,o,o,o,o
49420,know,VB,B-VP,o,o,o,o
49421,where,WRB,B-ADVP,o,o,o,o
49422,you,PRP,B-NP,o,o,o,o
49423,fit,VBP,B-VP,o,o,o,o
49424,within,IN,B-PP,o,o,o,o
49425,the,DT,B-NP,o,o,o,o
49426,company,NN,I-NP,o,o,o,o
49427,and,CC,I-NP,o,o,o,o
49428,what,WP,B-NP,o,o,o,o
49429,your,PRP$,B-NP,o,o,o,o
49430,role,NN,I-NP,o,o,o,o
49431,is,NNS,I-NP,o,o,o,o
49432,.,.,o,o,o,o,o
49433,,,,,,,
49434,In,IN,B-PP,o,o,o,o
49435,most,RBS,B-NP,o,o,o,o
49436,organisations,NNS,I-NP,o,o,o,o
49437,",",",",o,o,o,o,o
49438,there,EX,B-NP,o,o,o,o
49439,will,MD,B-VP,o,o,o,o
49440,be,VB,I-VP,o,o,o,o
49441,other,JJ,B-NP,o,o,o,o
49442,people,NNS,I-NP,o,o,o,o
49443,who,WP,B-NP,o,o,o,o
49444,will,MD,B-VP,o,o,o,o
49445,depend,VB,I-VP,o,o,o,o
49446,on,IN,B-PP,o,o,o,o
49447,what,WP,B-NP,o,o,o,o
49448,you,PRP,B-NP,o,o,o,o
49449,do,VBP,B-VP,o,o,o,o
49450,.,.,o,o,o,o,o
49451,,,,,,,
49452,For,IN,B-PP,o,o,o,o
49453,example,NN,B-NP,o,o,o,o
49454,",",",",o,o,o,o,o
49455,if,IN,B-SBAR,o,o,o,o
49456,you,PRP,B-NP,o,o,o,o
49457,are,VBP,B-VP,o,o,o,o
49458,in,IN,B-PP,o,o,o,o
49459,the,DT,B-NP,o,o,o,o
49460,final,JJ,I-NP,o,o,o,o
49461,assembly,NN,I-NP,o,o,o,o
49462,unit,NN,I-NP,o,o,o,o
49463,of,IN,B-PP,o,o,o,o
49464,a,DT,B-NP,o,o,o,o
49465,manufacturer,NN,I-NP,o,o,o,o
49466,",",",",o,o,o,o,o
49467,the,DT,B-NP,o,o,o,o
49468,sales,NNS,I-NP,o,o,o,o
49469,team,NN,I-NP,o,o,o,o
49470,will,MD,B-VP,o,o,o,o
49471,rely,VB,I-VP,o,o,o,o
49472,on,IN,B-PP,o,o,o,o
49473,you,PRP,B-NP,o,o,o,o
49474,to,TO,B-VP,o,o,o,o
49475,receive,VB,I-VP,o,o,o,o
49476,the,DT,B-NP,o,o,o,o
49477,product,NN,I-NP,o,o,o,o
49478,at,IN,B-PP,o,o,o,o
49479,the,DT,B-NP,o,o,o,o
49480,time,NN,I-NP,o,o,o,o
49481,specified,VBN,B-VP,o,o,o,o
49482,.,.,o,o,o,o,o
49483,,,,,,,
49484,Similarly,RB,B-ADVP,o,o,o,o
49485,",",",",o,o,o,o,o
49486,in,IN,B-PP,o,o,o,o
49487,the,DT,B-NP,o,o,o,o
49488,same,JJ,I-NP,o,o,o,o
49489,example,NN,I-NP,o,o,o,o
49490,",",",",o,o,o,o,o
49491,you,PRP,B-NP,o,o,o,o
49492,rely,VBP,B-VP,o,o,o,o
49493,on,IN,B-PP,o,o,o,o
49494,different,JJ,B-NP,o,o,o,o
49495,members,NNS,I-NP,o,o,o,o
49496,of,IN,B-PP,o,o,o,o
49497,the,DT,B-NP,o,o,o,o
49498,manufacturing,NN,I-NP,o,o,o,o
49499,team,NN,I-NP,o,o,o,o
49500,to,TO,B-VP,o,o,o,o
49501,produce,VB,I-VP,o,o,o,o
49502,the,DT,B-NP,o,o,o,o
49503,various,JJ,I-NP,o,o,o,o
49504,components,NNS,I-NP,o,o,o,o
49505,and,CC,I-NP,o,o,o,o
49506,give,VB,B-VP,o,o,o,o
49507,it,PRP,B-NP,o,o,o,o
49508,to,TO,B-PP,o,o,o,o
49509,you,PRP,B-NP,o,o,o,o
49510,at,IN,B-PP,o,o,o,o
49511,the,DT,B-NP,o,o,o,o
49512,right,JJ,I-NP,o,o,o,o
49513,time,NN,I-NP,o,o,o,o
49514,.,.,o,o,o,o,o
49515,,,,,,,
49516,Any,DT,B-NP,o,o,o,o
49517,delay,NN,I-NP,o,o,o,o
49518,will,MD,B-VP,o,o,o,o
49519,result,VB,I-VP,o,o,o,o
49520,in,IN,B-PP,o,o,o,o
49521,a,DT,B-NP,o,o,o,o
49522,problem,NN,I-NP,o,o,o,o
49523,for,IN,B-PP,o,o,o,o
49524,the,DT,B-NP,o,o,o,o
49525,next,JJ,I-NP,o,o,o,o
49526,person,NN,I-NP,o,o,o,o
49527,in,IN,B-PP,o,o,o,o
49528,the,DT,B-NP,o,o,o,o
49529,chain,NN,I-NP,o,o,o,o
49530,.,.,o,o,o,o,o
49531,,,,,,,
49532,Hence,RB,B-ADVP,o,o,o,o
49533,understanding,VBG,B-VP,o,o,o,o
49534,your,PRP$,B-NP,o,o,o,o
49535,immediate,JJ,I-NP,o,o,o,o
49536,“,NN,I-NP,o,o,o,o
49537,dependents,NNS,I-NP,o,o,o,o
49538,”,VBP,B-VP,o,o,o,o
49539,is,VBZ,B-VP,o,o,o,o
49540,important,JJ,B-ADJP,o,o,o,o
49541,.,.,o,o,o,o,o
49542,,,,,,,
49543,Second,JJ,B-ADVP,o,o,o,o
49544,",",",",o,o,o,o,o
49545,identify,VB,B-VP,o,o,o,o
49546,the,DT,B-NP,o,o,o,o
49547,“,VBG,I-NP,o,o,o,o
49548,critical,JJ,I-NP,o,o,o,o
49549,elements,NNS,I-NP,o,o,o,o
49550,”,VBP,B-VP,o,o,o,o
49551,about,IN,B-PP,o,o,o,o
49552,your,PRP$,B-NP,o,o,o,o
49553,role,NN,I-NP,o,o,o,o
49554,and,CC,I-NP,o,o,o,o
49555,get,VB,B-VP,o,o,o,o
49556,them,PRP,B-NP,o,o,o,o
49557,absolutely,RB,B-ADVP,o,o,o,o
49558,right,NN,B-NP,o,o,o,o
49559,.,.,o,o,o,o,o
49560,,,,,,,
49561,For,IN,B-PP,o,o,o,o
49562,example,NN,B-NP,o,o,o,o
49563,",",",",o,o,o,o,o
49564,if,IN,B-SBAR,o,o,o,o
49565,you,PRP,B-NP,o,o,o,o
49566,are,VBP,B-VP,o,o,o,o
49567,in,IN,B-PP,o,o,o,o
49568,charge,NN,B-NP,o,o,o,o
49569,of,IN,B-PP,o,o,o,o
49570,the,DT,B-NP,o,o,o,o
49571,stores,NNS,I-NP,o,o,o,o
49572,in,IN,B-PP,o,o,o,o
49573,a,DT,B-NP,o,o,o,o
49574,large,JJ,I-NP,o,o,o,o
49575,restaurant,NN,I-NP,o,o,o,o
49576,",",",",o,o,o,o,o
49577,you,PRP,B-NP,o,o,o,o
49578,have,VBP,B-VP,o,o,o,o
49579,to,TO,I-VP,o,o,o,o
49580,ensure,VB,I-VP,o,o,o,o
49581,clean,JJ,B-NP,o,o,o,o
49582,",",",",o,o,o,o,o
49583,hygienic,JJ,I-NP,o,o,o,o
49584,supply,NN,I-NP,o,o,o,o
49585,of,IN,B-PP,o,o,o,o
49586,food,NN,B-NP,o,o,o,o
49587,materials,NNS,I-NP,o,o,o,o
49588,to,TO,B-PP,o,o,o,o
49589,the,DT,B-NP,o,o,o,o
49590,head,NN,I-NP,o,o,o,o
49591,chef,NN,I-NP,o,o,o,o
49592,at,IN,B-PP,o,o,o,o
49593,the,DT,B-NP,o,o,o,o
49594,right,JJ,I-NP,o,o,o,o
